coricidin hbp,"cough/cold/flu combinations, solid formulations",temporarily relieves cough due minor throat bronchial irritation may occur cold
coricidin hbp,"cough/cold/flu combinations, solid formulations",helps loosen phlegm mucus thin bronchial secretions make coughs productive
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",temporarily relieves common coldflu symptoms
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sinus congestion pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",cough
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sore throat
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sinus congestion pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",cough
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sore throat
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",promotes nasal sinus drainage
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",temporarily reduces fever
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms due common cold
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",cough
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sore throat
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",cough
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sore throat
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",helps loosen phlegm mucus thin bronchial secretions drain bronchial tubes make coughs productive
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",temporarily reduces fever
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms associated hay fever respiratory allergies
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",common cold
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sinus congestion pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sinus congestion pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",promotes sinus drainage
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",temporarily reduces fever
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",temporarily relieves symptoms associated hay fever respiratory allergies
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",common cold
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sinus congestion pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",sinus congestion pressure
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",headache
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",minor aches pains
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",nasal congestion
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",helps loosen phlegm mucus thin bronchial secretions rid bronchial passageways bothersome mucus make coughs productive
sudafed pe (phenylephrine),"cough/cold/flu combinations, solid formulations",temporarily reduces fever
mucinex,"cough/cold/flu combinations, solid formulations",helps loosen phlegm mucus thin bronchial secretions rid bronchial passageways bothersome mucus make coughs productive
mucinex,"cough/cold/flu combinations, solid formulations",temporarily relieves
mucinex,"cough/cold/flu combinations, solid formulations",cough due minor throat bronchial irritation may occur common cold inhaled irritants
mucinex,"cough/cold/flu combinations, solid formulations",intensity coughing
mucinex,"cough/cold/flu combinations, solid formulations",impulse cough help get sleep
mucinex,"cough/cold/flu combinations, solid formulations",cough due minor throat bronchial irritation may occur common cold inhaled irritants
mucinex,"cough/cold/flu combinations, solid formulations",intensity coughing
mucinex,"cough/cold/flu combinations, solid formulations",impulse cough help get sleep
mucinex,"cough/cold/flu combinations, solid formulations",helps loosen phlegm mucus thin bronchial secretions rid bronchial passageways bothersome mucus make coughs productive
mucinex,"cough/cold/flu combinations, solid formulations",temporarily relieves
mucinex,"cough/cold/flu combinations, solid formulations",cough due minor throat bronchial irritation may occur common cold inhaled irritants
mucinex,"cough/cold/flu combinations, solid formulations",intensity coughing
mucinex,"cough/cold/flu combinations, solid formulations",impulse cough help get sleep
mucinex,"cough/cold/flu combinations, solid formulations",cough due minor throat bronchial irritation may occur common cold inhaled irritants
mucinex,"cough/cold/flu combinations, solid formulations",intensity coughing
mucinex,"cough/cold/flu combinations, solid formulations",impulse cough help get sleep
sudafed pe (phenylephrine),"decongestants, oral",temporarily relieves symptoms associated hay fever respiratory allergies
sudafed pe (phenylephrine),"decongestants, oral",common cold
sudafed pe (phenylephrine),"decongestants, oral",sinus congestion pressure
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",minor aches pains
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",sinus congestion pressure
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",minor aches pains
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",promotes sinus drainage
sudafed pe (phenylephrine),"decongestants, oral",temporarily reduces fever
sudafed pe (phenylephrine),"decongestants, oral",temporarily relieves symptoms due common cold
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",minor aches pains
sudafed pe (phenylephrine),"decongestants, oral",cough
sudafed pe (phenylephrine),"decongestants, oral",sore throat
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",minor aches pains
sudafed pe (phenylephrine),"decongestants, oral",cough
sudafed pe (phenylephrine),"decongestants, oral",sore throat
sudafed pe (phenylephrine),"decongestants, oral",helps loosen phlegm mucus thin bronchial secretions drain bronchial tubes make coughs productive
sudafed pe (phenylephrine),"decongestants, oral",temporarily reduces fever
sudafed pe (phenylephrine),"decongestants, oral",temporarily relieves common coldflu symptoms
sudafed pe (phenylephrine),"decongestants, oral",sinus congestion pressure
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",cough
sudafed pe (phenylephrine),"decongestants, oral",sore throat
sudafed pe (phenylephrine),"decongestants, oral",minor aches pains
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",sinus congestion pressure
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",cough
sudafed pe (phenylephrine),"decongestants, oral",sore throat
sudafed pe (phenylephrine),"decongestants, oral",minor aches pains
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",promotes nasal sinus drainage
sudafed pe (phenylephrine),"decongestants, oral",temporarily reduces fever
sudafed pe (phenylephrine),"decongestants, oral",temporarily relieves symptoms associated hay fever respiratory allergies
sudafed pe (phenylephrine),"decongestants, oral",common cold
sudafed pe (phenylephrine),"decongestants, oral",sinus congestion pressure
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",minor aches pains
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",sinus congestion pressure
sudafed pe (phenylephrine),"decongestants, oral",headache
sudafed pe (phenylephrine),"decongestants, oral",minor aches pains
sudafed pe (phenylephrine),"decongestants, oral",nasal congestion
sudafed pe (phenylephrine),"decongestants, oral",helps loosen phlegm mucus thin bronchial secretions rid bronchial passageways bothersome mucus make coughs productive
sudafed pe (phenylephrine),"decongestants, oral",temporarily reduces fever
claritin-d,"decongestants, oral",temporarily relieves symptoms due hay fever upper respiratory allergies
claritin-d,"decongestants, oral",sneezing
claritin-d,"decongestants, oral",itchy
claritin-d,"decongestants, oral",watery eyes
claritin-d,"decongestants, oral",runny nose
claritin-d,"decongestants, oral",itching nose throat
claritin-d,"decongestants, oral",sneezing
claritin-d,"decongestants, oral",itchy
claritin-d,"decongestants, oral",watery eyes
claritin-d,"decongestants, oral",runny nose
claritin-d,"decongestants, oral",itching nose throat
claritin-d,"decongestants, oral",temporarily relieves nasal congestion due common cold
claritin-d,"decongestants, oral",hay fever upper respiratory allergies
claritin-d,"decongestants, oral",reduces swelling nasal passages
claritin-d,"decongestants, oral",temporarily relieves sinus congestion pressure
claritin-d,"decongestants, oral",temporarily restores freer breathing nose
claritin-d,"decongestants, oral",ttemporarily relieves symptoms due hay fever upper respiratory allergies
claritin-d,"decongestants, oral",sneezing
claritin-d,"decongestants, oral",itchy
claritin-d,"decongestants, oral",watery eyes
claritin-d,"decongestants, oral",runny nose
claritin-d,"decongestants, oral",itching nose throat
claritin-d,"decongestants, oral",sneezing
claritin-d,"decongestants, oral",itchy
